time,target
0,231.9990628
1,93.68404598
2,18.12884249
3,-8.559278394
4,-0.273108409
5,29.09456069
6,81.81414517
7,61.29821216
8,56.74723164
9,62.50388549
10,32.30709582
11,55.97967759
12,90.68016961
13,125.9213587
14,136.0692423
15,151.7368879
16,141.3857824
17,137.8201555
18,106.9700914
19,83.83089049
20,32.75454243
21,51.38908801
22,57.3056332
23,65.09386916
24,56.4088557
25,91.31348954
26,24.17611787
27,35.90811763
28,40.75192045
29,56.28098216
30,58.5372339
31,71.93794253
32,74.52970837
33,85.77874848
34,88.70602843
35,97.61458776
36,33.95431662
37,58.9163466
38,62.18833029
39,61.71429844
40,63.25654965
41,80.40474455
42,55.43399912
43,34.65434142
44,25.45499266
45,14.41410834
46,16.80436303
47,15.26680898
48,29.70821498
49,37.88611888
50,63.98472477
51,78.74289375
52,65.03715168
53,58.231085
54,66.85618785
55,33.32969655
56,98.64929177
57,87.26019446
58,82.29524763
59,62.74981261
60,62.9245791
61,45.54916135
62,47.53728618
63,32.75614108
64,36.28491918
65,24.39403671
66,92.31896733
67,64.89412266
68,65.38067212
69,60.69930052
70,66.26492487
71,35.58105469
72,72.00669876
73,94.63502724
74,114.7831178
75,123.0453613
76,127.7410936
77,123.3108665
78,112.5542101
79,95.32665416
80,68.95214272
81,38.76169998
82,62.25419678
83,66.74426936
84,61.91258178
85,71.76615308
86,38.21871007
87,57.39146856
88,82.58746812
89,110.8719858
90,117.284603
91,132.0141929
92,123.5222424
93,124.9090017
94,101.475191
95,89.08091781
96,38.72154335
97,59.35742533
98,61.37320731
99,69.58703503
100,60.12946271
101,95.51095785
102,56.1417988
103,35.95905829
104,9.11193677
105,5.29034513
106,-5.421762774
107,4.805447041
108,10.39391061
109,34.49511719
110,56.42138368
111,94.28934826
112,66.77259492
113,66.11126647
114,65.33328651
115,66.39443505
116,46.59997944
117,84.05956934
118,86.28831094
119,86.55424013
120,89.25835789
121,84.30737198
122,84.2141303
123,73.62197393
124,70.73137282
125,54.71017366
126,49.04552855
127,76.55799413
128,69.69508016
129,62.21902419
130,71.37460772
131,37.83080658
132,72.20068839
133,93.63574242
134,124.8726325
135,127.0604674
136,142.8006878
137,128.7948925
138,129.1223665
139,99.15838419
140,83.12676161
141,37.8572717
142,66.26138296
143,63.59547356
144,71.67775028
145,63.16321191
146,95.00757744
147,57.79824922
148,41.20423359
149,20.07867997
150,15.81553977
151,8.992846444
152,15.80881166
153,23.45450596
154,41.38686906
155,63.47763558
156,92.44247323
157,68.81980365
158,66.65863807
159,70.08245061
160,65.38732282
161,52.5102664
162,72.39073449
163,95.36438993
164,99.20042828
165,113.4582978
166,106.6438273
167,112.7150551
168,95.28739875
169,92.99718024
170,64.86539566
171,55.67527865
172,65.03519713
173,75.53255345
174,63.08345478
175,75.1611067
176,38.44846208
177,74.87328581
178,95.94369557
179,129.1072927
180,131.2591577
181,147.0635973
182,134.0474974
183,132.4089172
184,104.3087147
185,84.69797031
186,41.59764961
187,65.9983837
188,68.32216963
189,71.7460704
190,67.80161067
191,87.55873673
192,63.37401596
193,50.05872765
194,39.85756174
195,33.35563178
196,33.31282543
197,33.38881069
198,43.82138051
199,50.179291
200,70.93571721
201,84.12099361
202,72.76072444
203,66.16728765
204,74.90010094
205,43.87295218
206,74.35622709
207,95.19138685
208,126.3574659
209,127.7822291
210,144.6148464
211,130.1443498
212,132.0910457
213,101.893136
214,88.53661305
215,43.2476427
216,69.89100154
217,66.64152479
218,76.438574
219,65.80198561
220,102.319162
221,62.75935966
222,41.09923273
223,13.06140692
224,8.624916653
225,-1.914217564
226,7.735386105
227,14.61102014
228,38.11130515
229,62.41568448
230,99.8855168
231,74.79115731
232,71.0929942
233,72.51362269
234,71.34912431
235,99.86286578
236,82.74481901
237,36.46818957
238,-3.538097984
239,-20.21581611
240,-37.01247457
241,-28.03763147
242,-22.21439778
243,12.22414851
244,41.02393329
245,100.9704943
246,86.69319552
247,76.89134728
248,66.82602745
249,78.6370981
250,42.83502675
251,81.96995378
252,97.66193535
253,127.7593906
254,126.9593717
255,142.3294138
256,128.0676982
257,128.3536988
258,100.5860057
259,85.44760215
260,44.44666698
261,74.25449533
262,70.62636674
263,76.50167331
264,70.43281371
265,97.07951694
266,65.03617388
267,48.27248057
268,32.02384961
269,25.90801782
270,22.65923812
271,26.13069045
272,35.96568535
273,48.75165568
274,71.58650184
275,93.93641035
276,75.58928404
277,70.58009605
278,77.01605464
279,63.16287636
280,72.41219329
281,81.83160187
282,99.46071391
283,95.84033141
284,108.3854019
285,97.46653081
286,104.4193505
287,85.86162828
288,86.64648306
289,61.03264287
290,73.04113431
291,70.84673156
292,80.33059916
293,68.98919709
294,80.10926849
295,43.81202919
296,81.34918819
297,103.431744
298,133.3393902
299,137.7411638
300,150.2384135
301,140.073571
302,134.8876885
303,110.0956526
304,87.01451034
305,47.71652734
306,71.4744087
307,75.52591685
308,75.54237749
309,76.1018851
310,88.20212035
311,70.44214328
312,55.77764238
313,50.75646921
314,41.72817211
315,45.83969321
316,42.34274151
317,55.2093629
318,57.43488819
319,78.72326636
320,84.89035433
321,78.82659401
322,70.4830352
323,80.81774675
324,46.30155385
325,81.89249483
326,101.7304623
327,133.9273336
328,134.6579441
329,151.2625951
330,136.6736904
331,137.4133856
332,107.4910191
333,91.57086707
334,46.96768779
335,74.90288629
336,72.67251359
337,80.00850329
338,72.09734831
339,106.9110335
340,63.13492265
341,45.253818
342,24.95772198
343,19.95528328
344,14.7452812
345,21.35573087
346,31.08732199
347,49.47618738
348,74.43605383
349,104.5333886
350,75.01526211
351,74.71385809
352,79.29116388
353,74.5630059
354,105.3336444
355,83.52608351
356,44.16369973
357,4.640383428
358,-7.179027756
359,-25.23629102
360,-13.71553417
361,-10.68435364
362,24.13929401
363,48.45003466
364,105.9868057
365,88.02466199
366,81.43307992
367,70.885735
368,82.95834134
369,46.87703421
370,87.57885583
371,103.1314332
372,131.4857855
373,131.8657287
374,145.098747
375,132.6090652
376,130.4013524
377,105.1469345
378,87.51951733
379,49.96194159
380,78.72594675
381,76.76029381
382,79.46589218
383,76.71688736
384,96.6904034
385,71.74077988
386,55.65118941
387,45.48928946
388,37.58607369
389,38.2655167
390,37.64651498
391,49.52392937
392,56.26607651
393,78.91723742
394,93.23269164
395,80.8230959
396,73.71878468
397,82.8871652
398,49.68947404
399,85.19565748
400,105.4174038
401,134.5598215
402,134.8327191
403,150.035596
404,134.9959669
405,135.9166212
406,106.2987794
407,92.45240862
408,48.38684729
409,79.64521672
410,75.4513023
411,83.45076445
412,74.0655697
413,82.88772856
414,48.236638
415,86.72533513
416,110.1113883
417,135.9752419
418,142.5499586
419,151.0686622
420,143.8157155
421,134.8820609
422,113.5893536
423,87.415438
424,52.23445945
425,76.02545243
426,81.35250386
427,77.7726816
428,90.52383965
429,85.25157739
430,66.19136844
431,44.72315666
432,41.48564443
433,29.2620654
434,37.75633803
435,35.07338174
436,55.19455031
437,61.46249509
438,93.21052907
439,85.21724723
440,83.62251162
441,73.4239724
442,85.21833976
443,49.112883
444,87.99334429
445,105.321302
446,135.7097933
447,135.9630173
448,151.1462207
449,137.5205118
450,136.694228
451,109.3108021
452,92.42843084
453,51.74880508
454,79.75672703
455,78.12126405
456,82.58124673
457,77.85704248
458,107.0744753
459,69.74169335
460,51.23406288
461,35.84519348
462,28.2255063
463,26.4402174
464,28.92762026
465,41.29138306
466,54.1585505
467,80.25412868
468,103.8647387
469,80.50325895
470,76.89695386
471,84.36750922
472,76.46735422
473,109.4225936
474,83.25422345
475,50.92727063
476,12.3578118
477,5.040018104
478,-13.6274746
479,-0.094586956
480,0.489511105
481,34.6236294
482,55.15629393
483,109.7238572
484,88.83446751
485,84.97994604
486,75.18131944
487,86.19145636
488,51.76563634
489,91.40498853
490,106.6363684
491,131.4038067
492,133.3785986
493,143.5305013
494,133.8618034
495,129.1021193
496,107.9950402
497,88.25620345
498,55.30983382
499,81.62211784
500,81.36554088
501,81.0996122
502,81.93147903
503,94.92644898
504,77.61131648
505,61.55019896
506,57.50066479
507,47.21793247
508,51.83026738
509,47.00893417
510,60.53951634
511,62.08867038
512,84.22747173
513,91.52006833
514,84.82891747
515,75.77404478
516,87.00581037
517,51.58250281
518,89.00293191
519,107.4745562
520,138.8831788
521,138.5458164
522,154.7281856
523,139.7706184
524,140.4446906
525,111.3051509
526,95.96274745
527,52.51303091
528,81.94904321
529,79.31735419
530,85.86512572
531,78.48502746
532,83.58739878
533,53.29577483
534,92.07631161
535,116.353295
536,138.1732949
537,146.9093276
538,151.7222207
539,146.8403983
540,134.410711
541,115.7827988
542,85.83779553
543,57.28200014
544,79.42779054
545,85.85551951
546,79.21325834
547,106.1932983
548,81.05207856
549,58.47719072
550,29.88358226
551,26.70014724
552,11.70081142
553,24.51490832
554,23.40583515
555,51.83983946
556,64.6676903
557,108.4721819
558,84.19963372
559,87.02494211
560,76.3513358
561,88.38395395
562,51.98992302
563,92.88488023
564,109.0687645
565,137.0987659
566,138.0331118
567,150.6363591
568,138.6078488
569,135.6771645
570,111.0867378
571,92.26546282
572,55.11311983
573,83.16581111
574,82.36762847
575,84.26166271
576,82.49131594
577,104.3782129
578,75.5587367
579,57.41054231
580,47.58859802
581,38.06259986
582,40.20788353
583,38.87988727
584,52.931791
585,59.90900488
586,85.4059503
587,101.0683487
588,85.0033778
589,78.30661866
590,88.08067139
591,77.82901497
592,112.7381118
593,81.03873588
594,55.63533658
595,19.18758191
596,15.9984809
597,-2.349218049
598,12.43356284
599,12.05774579
600,44.51638807
601,62.74183219
602,112.3914268
603,88.27874001
604,86.64846176
605,78.73377686
606,87.6021902
607,57.2631012
608,93.0171385
609,108.2326798
610,128.4574546
611,132.3581499
612,138.8484925
613,132.4040684
614,125.2415828
615,108.8739142
616,88.07959654
617,61.5089899
618,83.43946856
619,85.86868267
620,82.16964858
621,93.01830013
622,90.75734972
623,75.37510912
624,55.38436519
625,54.26772292
626,41.69177777
627,50.50037128
628,45.25759037
629,63.97045409
630,66.59236209
631,95.05098771
632,89.29744179
633,88.05663889
634,77.72484975
635,89.84754557
636,53.14265236
637,90.12298753
638,111.2221448
639,143.894653
640,145.7325837
641,161.3163506
642,147.9606511
643,146.1363408
644,118.0485894
645,98.64838579
646,55.82852159
647,81.00391383
648,83.03473097
649,86.56196422
650,82.54600176
651,78.37377596
652,62.03600949
653,100.5163144
654,127.5839778
655,145.4231122
656,156.7167316
657,156.2177352
658,152.7536375
659,133.7509827
660,115.5151603
661,78.07879363
662,63.72395655
663,80.71169647
664,88.55483077
665,79.45151008
666,113.252534
667,78.59193563
668,57.56065746
669,26.36145824
670,24.98271077
671,8.631843031
672,23.53499028
673,22.26792766
674,52.95180995
675,67.86639181
676,114.3752902
677,84.10789954
678,88.59336424
679,79.33980193
680,89.63163644
681,54.72292661
682,94.83510799
683,112.8772992
684,137.9194161
685,141.5978416
686,150.7726528
687,141.9124775
688,135.492749
689,114.1778351
690,91.78594249
691,57.93477753
692,84.01826111
693,85.53987222
694,83.91925808
695,85.69480981
696,101.9551504
697,80.04525069
698,59.6830671
699,54.62381817
700,41.98875024
701,47.28836136
702,42.35709367
703,58.39315883
704,61.43842697
705,87.87760267
706,99.15816518
707,88.04705176
708,78.82166719
709,90.81062476
710,78.58274159
711,115.2032643
712,78.49271895
713,58.52102137
714,24.59588028
715,23.80350784
716,6.717390368
717,21.33047831
718,21.54487129
719,51.45618085
720,68.94782987
721,113.9219485
722,87.42510645
723,87.71838172
724,81.72258115
725,88.18822355
726,63.09898201
727,93.18920101
728,107.540393
729,122.3950202
730,127.7110903
731,130.7543809
732,127.7556355
733,118.7987775
734,107.5085015
735,86.3230401
736,67.24706243
737,83.65120448
738,88.69864374
739,81.8881595
740,106.8375496
741,83.87310807
742,65.74538412
743,39.09314123
744,38.29397338
745,23.42246554
746,36.72336867
747,33.70019231
748,60.23870916
749,69.39952713
750,109.031157
751,86.59508546
752,90.19858192
753,79.37076012
754,91.36805927
755,54.57738121
756,89.3833695
757,114.5482617
758,147.9694882
759,153.1389009
760,167.3268854
761,156.7199042
762,151.802851
763,125.1467709
764,101.1246801
765,58.48010889
766,79.04991037
767,85.81079959
768,86.42708318
769,85.37663591
770,62.28183327
771,88.24289498
772,114.8099309
773,136.0738529
774,143.6290824
775,152.3474149
776,143.6717523
777,139.5717598
778,115.1056957
779,98.08248938
780,57.59998014
781,85.88894195
782,81.55780375
783,90.55526549
784,79.81605008
785,115.1024256
786,84.70104362
787,57.3275719
788,19.31532342
789,14.92305671
790,-4.350387874
791,10.18493106
792,10.32390487
793,43.13416051
794,62.95828832
795,113.8919304
796,92.37093874
797,88.56316008
798,81.20284734
799,89.40422781
800,57.58224899
801,94.72055347
802,113.3040045
803,134.4468295
804,140.2119555
805,146.3965934
806,140.4879257
807,131.5861416
808,114.0479611
809,90.20898606
810,61.56338757
811,84.23476183
812,88.17177826
813,83.52366784
814,103.9453988
815,87.51155616
816,66.59280637
817,41.45019681
818,38.18165838
819,24.66362542
820,35.57441213
821,33.55970944
822,58.39344311
823,68.25505652
824,106.398639
825,88.91745231
826,90.13550154
827,79.49098861
828,91.52938471
829,54.96864637
830,95.27959881
831,111.0520552
832,140.2090503
833,140.2913556
834,154.0449122
835,140.9755794
836,139.2791276
837,113.4357204
838,96.12141352
839,57.42006943
840,86.19182601
841,84.3598095
842,87.66755015
843,84.19436317
844,115.763033
845,77.20574339
846,50.35238944
847,31.72970454
848,19.58012031
849,18.01322539
850,19.63506835
851,35.25219827
852,50.3494174
853,83.18780361
854,112.1986313
855,89.09750721
856,81.5300917
857,90.64558521
858,81.30879488
859,115.1211001
860,81.31797451
861,58.7641642
862,25.69047361
863,23.87546719
864,6.547538499
865,21.93517265
866,20.50687549
867,52.47013605
868,67.42862253
869,115.5059311
870,86.48059576
871,89.73259082
872,79.80732645
873,90.42047037
874,57.53238026
875,95.83534736
876,109.6673844
877,132.6834901
878,134.4501013
879,143.5942626
880,134.8782116
881,129.8310926
882,110.5251407
883,91.32403386
884,61.465504
885,86.12435582
886,86.44051243
887,84.86844159
888,89.0399182
889,94.66584925
890,80.68797669
891,64.93848434
892,63.50593423
893,52.88214764
894,59.44246026
895,54.26374587
896,68.84020614
897,68.9177517
898,91.63859448
899,91.64607553
900,89.48798539
901,79.66780306
902,91.60514523
903,55.30230072
904,86.09728224
905,113.0437092
906,151.3863325
907,155.6845699
908,174.4839231
909,160.7167652
910,159.9122404
911,128.2708188
912,107.2120559
913,57.59145113
914,77.34607713
915,82.88148203
916,88.72220196
917,82.30643884
918,80.58524246
919,77.01079177
920,98.64842492
921,106.9526402
922,115.9723878
923,118.4186357
924,118.3333456
925,115.1477615
926,105.4492551
927,96.33575726
928,76.97746464
929,79.95704931
930,84.02051346
931,89.09553044
932,81.77887149
933,114.2383833
934,96.8889523
935,53.84013665
936,6.856523722
937,-6.523449584
938,-28.67272333
939,-16.39781608
940,-14.63581585
941,23.19604105
942,49.24927439
943,112.4259685
944,101.4441105
945,90.29897006
946,78.96262369
947,91.14835871
948,55.20114582
949,96.15595817
950,111.1036771
951,137.5455233
952,138.6026822
953,150.1515879
954,139.1596478
955,135.542908
956,112.3130567
957,93.27426258
958,58.16312851
959,85.92139638
960,84.6865784
961,85.54958645
962,85.21436949
963,97.49681498
964,80.68360504
965,67.35982269
966,62.99635414
967,54.65612666
968,58.6211837
969,54.98475645
970,67.06621138
971,68.34571205
972,88.39906414
973,93.82993584
974,88.37029129
975,79.49565537
976,90.35290919
977,55.58069411
978,92.05547498
979,109.7026973
980,141.3265299
981,140.5540173
982,157.5086948
983,141.7103988
984,143.6392927
985,113.3839693
986,99.7182931
987,55.27867783
988,85.2608937
989,80.78847588
990,89.56540385
991,80.39587684
992,115.9512205
993,82.07060727
994,51.17591208
995,20.24616938
996,10.19281714
997,-0.02842562
998,6.645337813
999,16.83654396
1000,40.48684323
1001,71.2559646
1002,111.5634943
1003,94.17627795
1004,82.04307661
1005,86.61378038
1006,82.3498761
1007,112.514822
1008,86.47925409
1009,52.91675634
1010,18.0791598
1011,9.642428835
1012,-6.92027677
1013,5.70108632
1014,7.308413249
1015,40.6475994
1016,60.67433325
1017,114.8129007
1018,90.0842673
1019,89.59796066
1020,77.80390143
1021,91.0960105
1022,53.82859696
1023,95.68934391
1024,108.0651532
1025,137.0049751
1026,134.9074301
1027,149.7655297
1028,135.5652969
1029,135.7052912
1030,109.3347131
1031,94.43726624
1032,56.250713
1033,86.70043793
1034,82.52307433
1035,86.82576942
1036,82.5946377
1037,100.1303078
1038,78.58433009
1039,67.48114909
1040,58.58071354
1041,52.8923313
1042,53.11528217
1043,52.63652902
1044,62.13438608
1045,66.82098102
1046,85.46553992
1047,95.31748295
1048,86.83603862
1049,79.63421352
1050,88.98010458
1051,58.28630945
1052,88.12390358
1053,106.2248206
1054,137.0413004
1055,136.6875093
1056,154.0213269
1057,138.5624982
1058,142.1408875
1059,111.8730721
1060,101.211231
1061,56.61926173
1062,83.60296274
1063,78.73343996
1064,89.81721196
1065,78.00350969
1066,115.1780448
1067,83.54598701
1068,51.58518052
1069,14.44482578
1070,5.381300973
1071,-9.418870472
1072,0.044265671
1073,7.206637747
1074,34.73491751
1075,64.1325687
1076,109.8471621
1077,94.9346365
1078,81.88684363
1079,83.38209774
1080,82.5346261
1081,110.7453382
1082,95.66462451
1083,47.56982894
1084,5.41905079
1085,-11.97891782
1086,-30.20214085
1087,-21.02449831
1088,-15.811957
1089,20.25831329
1090,49.03479278
1091,111.6410624
1092,98.58057064
1093,88.31489586
1094,76.45704467
1095,89.66207687
1096,53.04415872
1097,93.9390141
1098,106.1111999
1099,136.672563
1100,133.4273332
1101,150.1843484
1102,134.1883901
1103,136.3601735
1104,107.6298135
1105,95.14876869
1106,54.02430851
1107,85.69930397
1108,79.47676414
1109,86.73669387
1110,79.3601967
1111,102.6782358
1112,74.83070361
1113,64.11832049
1114,50.54569454
1115,46.9986595
1116,43.72425517
1117,46.89502793
1118,54.44798951
1119,63.89595729
1120,82.124765
1121,98.32786357
1122,84.17190951
1123,79.45643283
1124,86.25369916
1125,63.37956544
1126,82.62190398
1127,99.36535834
1128,125.8359722
1129,125.5699394
1130,141.5252679
1131,128.256767
1132,133.0604269
1133,106.782439
1134,100.2596257
1135,61.0933664
1136,81.1298526
1137,77.05203713
1138,89.03939388
1139,75.59546287
1140,113.7924792
1141,76.21552595
1142,54.67814063
1143,20.87490336
1144,18.35134635
1145,2.799730356
1146,15.34362105
1147,18.10423424
1148,45.82046154
1149,67.37810617
1150,110.0172804
1151,86.50949923
1152,82.45855283
1153,80.37719758
1154,82.7946083
1155,94.60357673
1156,82.04647347
1157,65.05576313
1158,51.85517007
1159,47.71742989
1160,41.05514024
1161,47.58158847
1162,47.51824066
1163,64.75315831
1164,71.71297719
1165,99.32305128
1166,80.45050706
1167,86.04178617
1168,76.11086567
1169,87.44790669
1170,52.24642118
1171,88.29428148
1172,106.1578938
1173,139.5529259
1174,138.4816971
1175,156.7530148
1176,140.2620511
1177,143.1136339
1178,111.4989863
1179,98.08937298
1180,52.10857933
1181,81.38411999
1182,77.15842662
1183,86.53873798
1184,77.04016027
1185,112.730351
1186,71.89596168
1187,49.60230002
1188,23.32721023
1189,17.11265398
1190,8.632276293
1191,16.17050099
1192,25.50818135
1193,46.96697264
1194,73.93386827
1195,108.2759642
1196,83.62268545
1197,78.55670416
1198,82.70979523
1199,63.82548894
1200,78.17420153
1201,99.06132242
1202,123.7316026
1203,127.0124956
1204,140.6709388
1205,129.8841172
1206,132.2347334
1207,107.6528717
1208,98.82383483
1209,60.51455997
1210,77.35438067
1211,75.47852031
1212,87.1666725
1213,73.7661883
1214,110.8178392
1215,68.38223312
1216,56.54329339
1217,27.12154614
1218,29.82557901
1219,14.66006119
1220,29.91405518
1221,29.21695551
1222,56.32395018
1223,70.17214245
1224,108.9573026
1225,77.40208683
1226,82.73488875
1227,77.10957797
1228,82.44690034
1229,58.77715982
1230,87.5269311
1231,103.024858
1232,116.7511651
1233,123.2140006
1234,124.8329203
1235,123.3142228
1236,112.697581
1237,102.9479914
1238,80.27059301
1239,62.59308974
1240,77.02976992
1241,83.62952269
1242,75.27815129
1243,102.0805752
1244,92.98314437
1245,56.1746712
1246,11.68780945
1247,1.587836217
1248,-21.19987923
1249,-8.826826152
1250,-10.71957925
1251,24.17081166
1252,43.74179226
1253,100.4758455
1254,96.30775521
1255,84.51486524
1256,72.40021511
1257,85.15728626
1258,73.25461508
1259,110.5057086
1260,69.10639823
1261,50.74430594
1262,22.55462463
1263,19.72616656
1264,8.088796222
1265,18.40005147
1266,23.63197819
1267,47.37664793
1268,69.7273224
1269,106.6933095
1270,80.00419286
1271,78.42687933
1272,78.86584885
1273,74.04595493
1274,68.29828279
1275,86.3826896
1276,103.4320489
1277,107.6352035
1278,118.0573998
1279,111.9480277
1280,115.7430307
1281,99.5705826
1282,96.60783796
1283,70.68234195
1284,71.03646517
1285,74.36490977
1286,84.71656491
1287,72.37582391
1288,108.5222217
1289,67.71978408
1290,54.08746864
1291,23.25692821
1292,26.24217033
1293,9.089825884
1294,25.69262557
1295,23.37927422
1296,53.00990979
1297,65.15795756
1298,107.520378
1299,74.72656557
1300,81.67392026
1301,73.48365785
1302,82.07188552
1303,52.60178077
1304,87.266764
1305,102.0645769
1306,120.7084458
1307,124.8137882
1308,130.4505199
1309,124.8773993
1310,117.1946158
1311,102.4511805
1312,81.02700672
1313,56.63074322
1314,76.23907455
1315,79.86362789
1316,74.26667132
1317,85.85842211
1318,103.2962899
1319,67.65946792
1320,23.78248975
1321,9.714305611
1322,-13.72458888
1323,-6.548186043
1324,-11.22964566
1325,17.19137468
1326,31.63096688
1327,81.37117441
1328,101.7430214
1329,84.19871744
1330,68.98298287
1331,83.24272935
1332,69.9592496
1333,108.0067197
1334,66.54828648
1335,50.67251208
1336,20.10437206
1337,20.23079878
1338,5.674167738
1339,18.99157731
1340,20.46974015
1341,47.03874049
1342,65.01327558
1343,104.666081
1344,76.13695787
1345,77.50985994
1346,74.47012051
1347,77.48624542
1348,60.15729475
1349,81.84224675
1350,95.10524939
1351,103.3634779
1352,110.453816
1353,108.982312
1354,110.3242408
1355,99.12300443
1356,94.71652398
1357,74.08154509
1358,63.8054701
1359,72.81371405
1360,80.43492073
1361,70.65746296
1362,103.6002067
1363,68.11398203
1364,50.88406116
1365,20.84522803
1366,21.46598849
1367,5.109990019
1368,20.55112787
1369,18.44672016
1370,48.13947929
1371,60.55939793
1372,104.1843814
1373,73.741694
1374,79.43412513
1375,70.1054858
1376,79.874703
1377,44.42237978
1378,83.83945849
1379,104.7576225
1380,130.5405193
1381,135.7965473
1382,144.9825546
1383,136.7815551
1384,128.8252018
1385,107.2953793
1386,82.57432035
1387,47.75296729
1388,72.50963434
1389,76.35945822
1390,73.54953976
1391,76.25935284
1392,66.61246313
1393,74.91886819
1394,79.73099722
1395,92.81349866
1396,90.14064619
1397,99.79407433
1398,91.0161842
1399,96.92355296
1400,81.99634416
1401,84.02941867
1402,63.03678404
1403,75.98346713
1404,68.54778215
1405,79.61788217
1406,67.52238048
1407,103.8160866
1408,71.48966229
1409,44.12355175
1410,6.815655409
1411,2.262903205
1412,-15.46474331
1413,-2.143514009
1414,0.02613641
1415,31.09079303
1416,53.10413626
1417,101.2665445
1418,81.00001489
1419,74.87089258
1420,70.41540196
1421,75.89452934
1422,53.73027181
1423,80.10903073
1424,92.89564375
1425,105.2602769
1426,110.4453312
1427,112.2200634
1428,110.6683968
1429,101.536242
1430,92.87016877
1431,73.06653951
1432,57.22551289
1433,70.53126249
1434,76.09804611
1435,68.31505443
1436,96.16605211
1437,68.13120271
1438,50.82119349
1439,23.05426175
1440,23.34084452
1441,7.417575078
1442,22.13992219
1443,18.43793955
1444,47.36057738
1445,56.23654048
1446,98.6019617
1447,70.92763568
1448,77.26492353
1449,65.35039751
1450,78.26560059
1451,42.23901787
1452,83.23335687
1453,95.47933049
1454,121.9607034
1455,121.1202856
1456,133.30082
1457,121.1921871
1458,118.880721
1459,96.00970173
1460,79.311124
1461,45.33741696
1462,72.96504546
1463,70.85831615
1464,72.21537966
1465,71.15046328
1466,88.34420055
1467,66.35607024
1468,48.74079037
1469,41.39353305
1470,31.18838276
1471,34.34680555
1472,30.96200212
1473,44.62610504
1474,48.52322685
1475,72.79786828
1476,83.84871097
1477,74.55212822
1478,65.21115958
1479,76.42028746
1480,41.04886613
1481,74.38138043
1482,97.07276811
1483,131.7827277
1484,133.1149883
1485,151.5497747
1486,135.9937641
1487,137.1393393
1488,105.2032361
1489,88.83117591
1490,40.87163905
1491,66.71619651
1492,66.88471525
1493,74.35384932
1494,65.78793587
1495,73.11470928
1496,39.87500208
1497,78.93124101
1498,101.9757479
1499,125.1810385
1500,132.7405638
1501,139.1018642
1502,133.1460735
1503,122.3673936
1504,102.8286905
1505,74.9706077
1506,43.03783501
1507,66.97211442
1508,71.86203845
1509,66.95003875
1510,89.60437093
1511,74.58965291
1512,44.73568815
1513,14.66253281
1514,6.274636357
1515,-8.069053462
1516,1.167596167
1517,2.802761514
1518,29.21641694
1519,46.73955611
1520,90.15541265
1521,77.78561133
1522,71.93792191
1523,63.76844182
1524,72.94855777
1525,37.87219065
1526,105.1500583
1527,89.67724113
1528,88.8081094
1529,73.8293452
1530,74.09757693
1531,59.9928095
1532,59.34481584
1533,46.57553198
1534,45.0486054
1535,33.80364791
1536,96.37447298
1537,67.13870512
1538,68.20590244
1539,67.03523243
1540,67.83186475
1541,46.02936265
1542,74.15220121
1543,95.17239583
1544,107.2997243
1545,117.1985544
1546,116.6101274
1547,116.697621
1548,103.4540466
1549,93.45746805
1550,67.45382665
1551,48.11676736
1552,64.58151359
1553,70.83872696
1554,62.88141893
1555,95.58834318
1556,48.07610736
1557,38.41227739
1558,24.84160426
1559,31.62516583
1560,24.11495187
1561,39.09651534
1562,39.29943999
1563,61.99414208
1564,70.31114528
1565,100.7399516
1566,54.08009093
1567,66.32695525
1568,62.71357675
1569,69.37054013
1570,62.46795038
1571,94.44178163
1572,56.55540057
1573,36.00924665
1574,14.32083696
1575,8.061246945
1576,1.601143108
1577,7.80994073
1578,16.63872014
1579,35.54201013
1580,59.80188469
1581,91.56516389
1582,66.21881061
1583,63.88870986
1584,66.63778889
1585,61.44273228
1586,51.85599973
1587,73.36474335
1588,88.64498853
1589,90.06969058
1590,99.96517398
1591,93.47362012
1592,97.05428803
1593,82.22460325
1594,79.38550572
1595,56.42981771
1596,52.09408096
1597,64.35269123
1598,68.45036898
1599,59.09576288
1600,68.71544765
1601,34.16721136
1602,71.39279597
1603,92.61366754
1604,121.5011212
1605,124.8686641
1606,137.4156371
1607,126.2539174
1608,122.1410736
1609,96.38246457
1610,75.60977356
1611,35.53399914
1612,61.82878634
1613,62.69460512
1614,65.06614788
1615,62.0460147
1616,93.05843044
1617,42.99853671
1618,32.41641284
1619,23.71067945
1620,18.95824083
1621,20.6905606
1622,24.14546225
1623,36.71680565
1624,48.16685885
1625,71.57722587
1626,91.23458883
1627,52.6658032
1628,60.48619491
1629,66.05709208
1630,66.66755722
1631,65.53200683
1632,62.02342674
1633,55.51477228
1634,45.3790293
